Time,Score,ELO,Error,Puzzle,Output
08/20/24 05:38:00,0.3333333333333333,1179.2881790280742,,"{""FEN"":""r4rk1/2p2ppp/p1np1q2/1p2p3/3PPn2/2P2NN1/PPB2P1K/R1Q1R3 b - - 4 19"",""Phase"":""middlegame"",""OpeningTags"":""Ruy Lopez Other variations"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""f6h6 h2g1 h6h3"",""Rating"":""1668""}","{""FEN"":""r4rk1/2p2ppp/p1np1q2/1p2p3/3PPn2/2P2NN1/PPB2P1K/R1Q1R3 b - - 4 19"",""Phase"":""middlegame"",""Goal"":""f6"",""Length"":""short"",""Moves"":""f6h6 f3h4 c6e7"",""Rating"":""2179""}"
08/20/24 05:38:07,0.0,1179.1466059893419,,"{""FEN"":""5rk1/1p5p/p1b3qp/3p4/1NpP4/5P1n/PP2QP1P/1R3R1K b - - 2 30"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""h3f4 f1g1 f4e2 g1g6 h7g6"",""Rating"":""1999""}","{""FEN"":""5rk1/1p5p/p1b3qp/3p4/1NpP4/5P1n/PP2QP1P/1R3R1K b - - 2 30"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""g6e4 f1g1 c6d7"",""Rating"":""2378""}"
08/20/24 05:38:14,1.0,1179.4120590441585,,"{""FEN"":""7R/pp1k1p2/2pr3p/8/8/2B5/PPP2PPP/6K1 b - - 6 26"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d6d1 c3e1 d1e1"",""Rating"":""470""}","{""FEN"":""7R/pp1k1p2/2pr3p/8/8/2B5/PPP2PPP/6K1 b - - 6 26"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""d6d1 c3e1 d1e1"",""Rating"":""693""}"
08/20/24 05:38:21,0.0,1179.386387454852,,"{""FEN"":""8/5pkp/6p1/3pR3/2pP1Q2/2qb1BPP/r5P1/6K1 w - - 0 30"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e5e7 c3e1 e7e1"",""Rating"":""2297""}","{""FEN"":""8/5pkp/6p1/3pR3/2pP1Q2/2qb1BPP/r5P1/6K1 w - - 0 30"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e5e1 a2a1 g1h2"",""Rating"":""1872""}"
08/20/24 05:38:28,1.0,1179.693457926358,,"{""FEN"":""4rrk1/1p5p/pBn1q1p1/P2R1p2/1b6/1NP2Q2/1P3PPP/3R2K1 b - - 0 21"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""e6e1 d1e1 e8e1"",""Rating"":""496""}","{""FEN"":""4rrk1/1p5p/pBn1q1p1/P2R1p2/1b6/1NP2Q2/1P3PPP/3R2K1 b - - 0 21"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""short"",""Mate"":""backRankMate mateIn2"",""Moves"":""e6e1 d1e1 e8e1"",""Rating"":""896""}"
08/20/24 05:38:35,0.0,1170.0656933920916,,"{""FEN"":""8/4N3/5b1N/6kp/2P2pp1/1P3n2/1P4K1/8 w - - 0 41"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""h6f7 g5h4 e7f5"",""Rating"":""1108""}","{""FEN"":""8/4N3/5b1N/6kp/2P2pp1/1P3n2/1P4K1/8 w - - 0 41"",""Phase"":""endgame"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""short"",""Moves"":""e7g6 g5g6 h6g4"",""Rating"":""2018""}"
08/20/24 05:38:42,0.6,1178.2556921702244,,"{""FEN"":""rnbqk2r/ppp2ppp/5n2/8/1b6/2N3P1/PP1P1PBP/R1BQK1NR w KQkq - 3 8"",""Phase"":""opening"",""OpeningTags"":""French Defense Steiner Variation"",""Goal"":""advantage"",""Motif"":""fork"",""Length"":""long"",""Moves"":""d1a4 b8c6 g2c6 b7c6 a4b4"",""Rating"":""1576""}","{""FEN"":""rnbqk2r/ppp2ppp/5n2/8/1b6/2N3P1/PP1P1PBP/R1BQK1NR w KQkq - 3 8"",""Phase"":""opening"",""OpeningTags"":""English Opening Kings English Variation"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""d1a4 b8c6 g2c6"",""Rating"":""2039""}"
08/20/24 05:38:49,0.14285714285714285,1180.2956322531188,,"{""FEN"":""r2qr1k1/1pp2ppp/p2b4/Q3p3/1n2B3/1P2P2P/PBPP1PP1/2KR3R b - - 5 15"",""Phase"":""middlegame"",""OpeningTags"":""Vant Kruijs Opening Other variations"",""Goal"":""advantage"",""Motif"":""quietMove trappedPiece"",""Length"":""veryLong"",""Moves"":""b7b6 a5a4 c7c6 a2a3 b6b5 a4b4 d6b4"",""Rating"":""1901""}","{""FEN"":""r2qr1k1/1pp2ppp/p2b4/Q3p3/1n2B3/1P2P2P/PBPP1PP1/2KR3R b - - 5 15"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""pin"",""Length"":""short"",""Moves"":""b7b6 a5b4 d6b4"",""Rating"":""2029""}"
08/20/24 05:38:56,0.0,1178.4575642113607,,"{""FEN"":""5rk1/pp4pp/1q2r1p1/3Q4/5PP1/P7/1P5P/R2R3K w - - 1 23"",""Phase"":""endgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""f4f5 g6f5 g4f5 f8f5 d5f5"",""Rating"":""1535""}","{""FEN"":""5rk1/pp4pp/1q2r1p1/3Q4/5PP1/P7/1P5P/R2R3K w - - 1 23"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""discoveredAttack sacrifice"",""Length"":""long"",""Moves"":""a1a7 f8f4 d5e6 b6e6 d1d8"",""Rating"":""2362""}"
08/20/24 05:39:03,0.6666666666666666,1184.1553113504663,,"{""FEN"":""r1r3k1/2q2ppp/4p3/p2p4/1p1P4/4BPn1/PPPQ2P1/2R1R1K1 w - - 0 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e3f4 g3e2 e1e2"",""Rating"":""1317""}","{""FEN"":""r1r3k1/2q2ppp/4p3/p2p4/1p1P4/4BPn1/PPPQ2P1/2R1R1K1 w - - 0 24"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e3f4 g3e2 f4c7"",""Rating"":""1686""}"
08/20/24 05:39:10,1.0,1193.8525016324459,,"{""FEN"":""3r4/2q2pkp/4pbp1/r7/pNnB4/2P4P/4QPP1/3R1RK1 w - - 7 32"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""d4f6 g7f6 d1d8"",""Rating"":""1259""}","{""FEN"":""3r4/2q2pkp/4pbp1/r7/pNnB4/2P4P/4QPP1/3R1RK1 w - - 7 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""d4f6 g7f6 d1d8"",""Rating"":""900""}"
08/20/24 05:39:17,0.0,1178.823668816778,,"{""FEN"":""1rr4k/5ppp/4p3/4N1P1/bb1Q1P1P/2N5/1PqR4/1K6 w - - 0 34"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d2c2 a4c2 b1c2"",""Rating"":""718""}","{""FEN"":""1rr4k/5ppp/4p3/4N1P1/bb1Q1P1P/2N5/1PqR4/1K6 w - - 0 34"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""sacrifice"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""d4d8 c8d8 d2d8"",""Rating"":""1552""}"
08/20/24 05:39:24,1.0,1185.8879713012473,,"{""FEN"":""2n2k2/4qp2/1p6/3pQPp1/p2P2Pp/8/2r2NKP/4R3 w - - 2 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e5h8"",""Rating"":""1138""}","{""FEN"":""2n2k2/4qp2/1p6/3pQPp1/p2P2Pp/8/2r2NKP/4R3 w - - 2 38"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e5h8"",""Rating"":""868""}"
08/20/24 05:39:31,0.0,1172.50008505219,,"{""FEN"":""2Rr2k1/6pp/1p2p3/p2pN3/P2P4/1N1B1P2/1n2K1PP/8 b - - 0 27"",""Phase"":""endgame"",""Goal"":""equality"",""Length"":""oneMove"",""Moves"":""d8c8"",""Rating"":""902""}","{""FEN"":""2Rr2k1/6pp/1p2p3/p2pN3/P2P4/1N1B1P2/1n2K1PP/8 b - - 0 27"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""fork"",""Length"":""short"",""Moves"":""b2d3 e2e3 d3e5"",""Rating"":""901""}"
08/20/24 05:39:38,0.2,1174.9672461734658,,"{""FEN"":""r1b2r1k/ppp3p1/2n2q1p/2b3NQ/2B1p3/1P2B2P/P1P2PP1/R3R1K1 b - - 1 18"",""Phase"":""middlegame"",""OpeningTags"":""Kings Pawn Game Other variations"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""c5e3 f2e3 f6g5 h5g5 h6g5"",""Rating"":""1700""}","{""FEN"":""r1b2r1k/ppp3p1/2n2q1p/2b3NQ/2B1p3/1P2B2P/P1P2PP1/R3R1K1 b - - 1 18"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Queens Knight"",""Goal"":""advantage"",""Length"":""veryLong"",""Moves"":""c5e3 g5f7 f8f7 h5f7 f6f7 e3d4 f7f2"",""Rating"":""2206""}"
08/20/24 05:39:45,0.0,1172.7677943532196,,"{""FEN"":""8/4k3/1p2p2r/1P2Np2/P1PPn1p1/5nP1/4R2P/2R4K b - - 2 33"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""e4g3 h1g2 g3e2"",""Rating"":""1494""}","{""FEN"":""8/4k3/1p2p2r/1P2Np2/P1PPn1p1/5nP1/4R2P/2R4K b - - 2 33"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""arabianMate mateIn1"",""Moves"":""h6h2"",""Rating"":""1139""}"
08/20/24 05:39:52,0.0,1171.5209707346212,,"{""FEN"":""1r4k1/6p1/2p4p/3p4/5Pb1/5NP1/q2Q1PBP/3R2K1 b - - 4 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""a2d2 f3d2 g4d1"",""Rating"":""1602""}","{""FEN"":""1r4k1/6p1/2p4p/3p4/5Pb1/5NP1/q2Q1PBP/3R2K1 b - - 4 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""capturingDefender"",""Length"":""short"",""Moves"":""g4f3 g2f3 a2d2"",""Rating"":""902""}"
08/20/24 05:39:59,1.0,1174.681411695162,,"{""FEN"":""5k2/5r1R/p4Pp1/1p4r1/8/8/PP6/1K5R w - - 0 34"",""Phase"":""rookEndgame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h7h8"",""Rating"":""928""}","{""FEN"":""5k2/5r1R/p4Pp1/1p4r1/8/8/PP6/1K5R w - - 0 34"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""h7h8 f8e7 h1e1"",""Rating"":""1306""}"
08/20/24 05:40:06,1.0,1182.5966472305229,,"{""FEN"":""6k1/1b2prbp/p2p2p1/8/4q3/2N1B3/1PP2PPP/3QR1K1 b - - 3 21"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e4g2"",""Rating"":""1171""}","{""FEN"":""6k1/1b2prbp/p2p2p1/8/4q3/2N1B3/1PP2PPP/3QR1K1 b - - 3 21"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e4g2"",""Rating"":""405""}"
08/20/24 05:40:13,0.3333333333333333,1184.2090137861985,,"{""FEN"":""r1r3k1/1b3pbp/p3p1p1/2p3P1/2Q1P2P/4B3/Pq3PB1/2R2RK1 w - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""c1b1 b2b5 b1b5"",""Rating"":""1390""}","{""FEN"":""r1r3k1/1b3pbp/p3p1p1/2p3P1/2Q1P2P/4B3/Pq3PB1/2R2RK1 w - - 0 22"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c1b1 b7e4 c4e4"",""Rating"":""1774""}"
08/20/24 05:40:20,0.2,1185.5434844485844,,"{""FEN"":""2rk2r1/ppq3p1/3Nb2p/4p3/4P3/P4P2/1PQ3PP/2RR3K b - - 0 23"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""c7c2 d6c8 c2d1 c1d1 d8c8"",""Rating"":""1536""}","{""FEN"":""2rk2r1/ppq3p1/3Nb2p/4p3/4P3/P4P2/1PQ3PP/2RR3K b - - 0 23"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""c7c2 c1c2 c8c2"",""Rating"":""1156""}"
08/20/24 05:40:27,0.6666666666666666,1182.4814340759358,,"{""FEN"":""3r4/5pp1/Bk1q4/4Q3/4p3/2P5/PP2KP2/3n4 w - - 0 28"",""Phase"":""endgame"",""Goal"":""mate"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""e5b5 b6c7 b5b7"",""Rating"":""873""}","{""FEN"":""3r4/5pp1/Bk1q4/4Q3/4p3/2P5/PP2KP2/3n4 w - - 0 28"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""e5b5 b6c7 e2d1"",""Rating"":""2080""}"
08/20/24 05:40:34,0.0,1182.381411029008,,"{""FEN"":""8/5pk1/2P1p3/4P3/5P1p/8/r3p1P1/2R3K1 w - - 0 41"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""g1f2 e2e1q f2e1 h4h3 g2h3"",""Rating"":""2063""}","{""FEN"":""8/5pk1/2P1p3/4P3/5P1p/8/r3p1P1/2R3K1 w - - 0 41"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn defensiveMove"",""Length"":""long"",""Moves"":""c6c7 h4h3 c7c8q h3g2 g1h2"",""Rating"":""2595""}"
08/20/24 05:40:41,0.2,1181.3486188133809,,"{""FEN"":""r4rk1/1pp2p1p/5p2/4bQP1/1q2P2P/pP6/P1P5/2KR2NR w - - 1 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""g5f6 e5b2 c1b1 b2f6 f5f6"",""Rating"":""1360""}","{""FEN"":""r4rk1/1pp2p1p/5p2/4bQP1/1q2P2P/pP6/P1P5/2KR2NR w - - 1 20"",""Phase"":""middlegame"",""Goal"":""mate"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""short"",""Mate"":""mateIn2"",""Moves"":""g5f6 g8h8 f5g5"",""Rating"":""1956""}"
08/20/24 05:40:48,0.14285714285714285,1183.5366472008266,,"{""FEN"":""8/8/1p1p4/2pkp1PK/3n4/8/2R2P2/8 b - - 0 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""hangingPiece quietMove"",""Length"":""veryLong"",""Moves"":""d4c2 g5g6 d5e6 h5h6 c2d4 g6g7 d4f5"",""Rating"":""2066""}","{""FEN"":""8/8/1p1p4/2pkp1PK/3n4/8/2R2P2/8 b - - 0 43"",""Phase"":""endgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""d4c2 h5g6 d5e6"",""Rating"":""2074""}"
08/20/24 05:40:55,0.0,1172.7858962904365,,"{""FEN"":""rnb4r/5pkB/1bp1q1p1/pp2P3/5B1Q/2N4P/PPP3P1/3R3K w - - 0 22"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""h4h6"",""Rating"":""1059""}","{""FEN"":""rnb4r/5pkB/1bp1q1p1/pp2P3/5B1Q/2N4P/PPP3P1/3R3K w - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""h4d4 g7h7 d4d8"",""Rating"":""2178""}"
08/20/24 05:41:02,0.0,1172.4606843973786,,"{""FEN"":""6r1/ppR1n1rk/5pn1/3p1q1p/3Pp2P/PQ4P1/1PR1NP1N/7K b - - 13 29"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""oneMove"",""Moves"":""f5f2"",""Rating"":""1846""}","{""FEN"":""6r1/ppR1n1rk/5pn1/3p1q1p/3Pp2P/PQ4P1/1PR1NP1N/7K b - - 13 29"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f5g4 h1g1 g7c7"",""Rating"":""1785""}"
08/20/24 05:41:09,0.0,1169.8817578927064,,"{""FEN"":""r2qr3/pppb1kpp/2n1pn2/b2p4/3P4/BP1BPN2/P1Q2PPP/5RK1 w - - 6 14"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game Colle System"",""Goal"":""mate"",""Length"":""long"",""Mate"":""mateIn3"",""Moves"":""f3g5 f7g8 d3h7 f6h7 c2h7"",""Rating"":""1459""}","{""FEN"":""r2qr3/pppb1kpp/2n1pn2/b2p4/3P4/BP1BPN2/P1Q2PPP/5RK1 w - - 6 14"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""hangingPiece"",""Length"":""oneMove"",""Moves"":""a3a5"",""Rating"":""1700""}"
08/20/24 05:41:16,1.0,1178.2985680694608,,"{""FEN"":""r4rk1/pp2b1pp/2b1p3/3qP3/1P1Q4/P6P/4NPP1/R1B2RK1 b - - 0 18"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Advance Variation"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d5g2"",""Rating"":""1188""}","{""FEN"":""r4rk1/pp2b1pp/2b1p3/3qP3/1P1Q4/P6P/4NPP1/R1B2RK1 b - - 0 18"",""Phase"":""middlegame"",""OpeningTags"":""Slav Defense Other variations"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d5g2"",""Rating"":""484""}"
08/20/24 05:41:24,0.0,1178.286419181823,,"{""FEN"":""8/8/6k1/P2pK1P1/8/4p3/6R1/3r4 b - - 0 50"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn"",""Length"":""long"",""Moves"":""d1d2 g2g1 e3e2 g1e1 g6g5"",""Rating"":""2426""}","{""FEN"":""8/8/6k1/P2pK1P1/8/4p3/6R1/3r4 b - - 0 50"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""advancedPawn quietMove"",""Length"":""long"",""Moves"":""d5d4 e5d4 d1c1 d4d3 e3e2"",""Rating"":""2355""}"
08/20/24 05:41:30,0.0,1178.2846921944915,,"{""FEN"":""1r6/8/8/4k3/5pPP/5K2/1p6/1R6 b - - 4 51"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""veryLong"",""Moves"":""b8b3 f3g2 e5d4 h4h5 b3g3 g2f2 d4c3"",""Rating"":""2765""}","{""FEN"":""1r6/8/8/4k3/5pPP/5K2/1p6/1R6 b - - 4 51"",""Phase"":""rookEndgame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""e5d4 h4h5 d4c3"",""Rating"":""2360""}"
08/20/24 05:41:38,0.0,1172.2625669906383,,"{""FEN"":""r1b4k/pp2prb1/1Pnp2BB/8/2q5/2N4Q/2P2PPP/5RK1 w - - 0 20"",""Phase"":""middlegame"",""OpeningTags"":""Alekhine Defense Kmoch Variation"",""Goal"":""crushing"",""Motif"":""attraction doubleCheck kingsideAttack"",""Length"":""short"",""Moves"":""h6g7 h8g7 h3h7"",""Rating"":""1266""}","{""FEN"":""r1b4k/pp2prb1/1Pnp2BB/8/2q5/2N4Q/2P2PPP/5RK1 w - - 0 20"",""Phase"":""middlegame"",""OpeningTags"":""Pterodactyl Defense Eastern"",""Goal"":""crushing"",""Motif"":""discoveredAttack"",""Length"":""short"",""Moves"":""h6e3 f7h7 h3h7"",""Rating"":""2070""}"
08/20/24 05:41:45,1.0,1182.1976234964793,,"{""FEN"":""r3r1k1/ppq2pp1/2p4p/5b2/2BPR3/2P2NbP/PPQ3P1/5RK1 w - - 3 20"",""Phase"":""middlegame"",""OpeningTags"":""French Defense Knight Variation"",""Goal"":""crushing"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""short"",""Moves"":""e4e8 a8e8 c2f5"",""Rating"":""1258""}","{""FEN"":""r3r1k1/ppq2pp1/2p4p/5b2/2BPR3/2P2NbP/PPQ3P1/5RK1 w - - 3 20"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""discoveredAttack kingsideAttack"",""Length"":""short"",""Moves"":""e4e8 a8e8 c2f5"",""Rating"":""805""}"
08/20/24 05:41:52,1.0,1185.696666011689,,"{""FEN"":""1n4k1/2Nnqpbp/p2p2p1/1pp5/8/1B1P1Q2/PPP2PPP/R1B3K1 b - - 0 16"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Hyperaccelerated Dragon"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e7e1"",""Rating"":""961""}","{""FEN"":""1n4k1/2Nnqpbp/p2p2p1/1pp5/8/1B1P1Q2/PPP2PPP/R1B3K1 b - - 0 16"",""Phase"":""middlegame"",""Goal"":""mate"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""e7e1"",""Rating"":""732""}"
08/20/24 05:41:59,0.0,1185.3008594493006,,"{""FEN"":""r7/1N1bnk2/2p2q2/2Qp3p/3Pp1p1/4P1P1/5P1P/1R3BK1 b - - 2 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Length"":""short"",""Moves"":""a8a2 f1e2 a2e2"",""Rating"":""1824""}","{""FEN"":""r7/1N1bnk2/2p2q2/2Qp3p/3Pp1p1/4P1P1/5P1P/1R3BK1 b - - 2 32"",""Phase"":""middlegame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""a8a3 b7d6 f7g7"",""Rating"":""1981""}"
08/20/24 05:42:06,1.0,1193.3630082069667,,"{""FEN"":""r4rk1/pp2b1pp/2b1p3/3qP3/1P1Q4/P6P/4NPP1/R1B2RK1 b - - 0 18"",""Phase"":""middlegame"",""OpeningTags"":""Caro-Kann Defense Advance Variation"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d5g2"",""Rating"":""1188""}","{""FEN"":""r4rk1/pp2b1pp/2b1p3/3qP3/1P1Q4/P6P/4NPP1/R1B2RK1 b - - 0 18"",""Phase"":""middlegame"",""OpeningTags"":""English Opening Symmetrical Variation"",""Goal"":""mate"",""Motif"":""kingsideAttack"",""Length"":""oneMove"",""Mate"":""mateIn1"",""Moves"":""d5g2"",""Rating"":""452""}"
08/20/24 05:42:13,0.3333333333333333,1198.1058727503764,,"{""FEN"":""r1b1kb1r/pppq1ppp/5n2/4p3/2B5/BQ6/P4PPP/RN3RK1 w kq - 2 12"",""Phase"":""opening"",""OpeningTags"":""Philidor Defense Morphy Gambit"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""f1d1 d7d1 b3d1"",""Rating"":""1760""}","{""FEN"":""r1b1kb1r/pppq1ppp/5n2/4p3/2B5/BQ6/P4PPP/RN3RK1 w kq - 2 12"",""Phase"":""opening"",""Goal"":""equality"",""Motif"":""pin"",""Length"":""short"",""Moves"":""f1d1 f8a3 d1d7"",""Rating"":""2029""}"
08/20/24 05:42:20,0.3333333333333333,1202.2293413238876,,"{""FEN"":""r1b1qrk1/pp1p1ppp/1b2p1n1/4n1BQ/4P3/1NNB1R2/PPP3PP/2KR4 w - - 6 14"",""Phase"":""middlegame"",""OpeningTags"":""Sicilian Defense Paulsen-Basman Defense"",""Goal"":""advantage"",""Motif"":""quietMove"",""Length"":""short"",""Moves"":""f3h3 f7f6 h5h7"",""Rating"":""1633""}","{""FEN"":""r1b1qrk1/pp1p1ppp/1b2p1n1/4n1BQ/4P3/1NNB1R2/PPP3PP/2KR4 w - - 6 14"",""Phase"":""middlegame"",""Goal"":""equality"",""Motif"":""sacrifice"",""Length"":""short"",""Moves"":""f3h3 g6f4 g5f4"",""Rating"":""2019""}"
08/20/24 05:42:27,0.2,1202.3304842854136,,"{""FEN"":""4r3/p4pkp/3Q2p1/6K1/2q3P1/3p3P/P7/3R4 w - - 2 30"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""long"",""Moves"":""d6f6 g7f8 f6h8 f8e7 d1e1"",""Rating"":""1450""}","{""FEN"":""4r3/p4pkp/3Q2p1/6K1/2q3P1/3p3P/P7/3R4 w - - 2 30"",""Phase"":""endgame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""d6f6 g7g8 g5h6"",""Rating"":""1158""}"
08/20/24 05:42:34,0.0,1198.9476051953,,"{""FEN"":""r4rk1/p2qb2p/1p2p1B1/3p4/3P1PQ1/1PP1PR2/3Bb2P/R5K1 b - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Length"":""short"",""Moves"":""e2f3 g6h7 g8h7"",""Rating"":""1431""}","{""FEN"":""r4rk1/p2qb2p/1p2p1B1/3p4/3P1PQ1/1PP1PR2/3Bb2P/R5K1 b - - 0 22"",""Phase"":""middlegame"",""Goal"":""advantage"",""Motif"":""capturingDefender"",""Length"":""short"",""Moves"":""h7g6 g4g6 f8f4"",""Rating"":""2026""}"
08/20/24 05:42:41,0.4,1205.0952086059729,,"{""FEN"":""8/8/1pp2p2/p1k1p1p1/P1PnP3/1PK2PP1/2N5/8 w - - 10 36"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Length"":""long"",""Moves"":""c2d4 e5d4 c3d3 c5d6 d3d4"",""Rating"":""1917""}","{""FEN"":""8/8/1pp2p2/p1k1p1p1/P1PnP3/1PK2PP1/2N5/8 w - - 10 36"",""Phase"":""knightEndgame"",""Goal"":""crushing"",""Motif"":""defensiveMove"",""Length"":""short"",""Moves"":""c2d4 e5d4 b3b4"",""Rating"":""1076""}"
08/20/24 05:42:48,1.0,1209.230591350183,,"{""FEN"":""r1b1k2r/pp3ppp/2q2n2/2pp4/8/4PN1P/P1P1BPP1/1R1Q1RK1 w kq - 4 14"",""Phase"":""middlegame"",""OpeningTags"":""Queens Pawn Game London System"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""e2b5 c6b5 b1b5"",""Rating"":""1022""}","{""FEN"":""r1b1k2r/pp3ppp/2q2n2/2pp4/8/4PN1P/P1P1BPP1/1R1Q1RK1 w kq - 4 14"",""Phase"":""middlegame"",""OpeningTags"":""Benoni Defense Old Benoni"",""Goal"":""crushing"",""Motif"":""pin"",""Length"":""short"",""Moves"":""e2b5 c6b5 b1b5"",""Rating"":""904""}"
